timestamp,NOSE_x,NOSE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y
0.0,0.5047577023506165,0.30795717239379883,0.5228464007377625,0.30629026889801025,0.4677038788795471,0.3077760934829712,0.599331259727478,0.3706722557544708,0.40413898229599,0.37388378381729126,0.5759975910186768,0.5367818474769592,0.45979633927345276,0.5414707660675049,0.7329235076904297,0.3643782436847687,0.2601276636123657,0.3796817660331726,0.8677369356155396,0.35727155208587646,0.12677454948425293,0.37497416138648987,0.6356785297393799,0.6385069489479065,0.4298231303691864,0.644074559211731,0.695975124835968,0.745476484298706,0.3904137909412384,0.7570266723632812,0.692345142364502,0.7605803608894348,0.39719462394714355,0.7726946473121643
0.03333333333333333,0.5044398307800293,0.30795541405677795,0.5229597687721252,0.30690696835517883,0.46810176968574524,0.308314710855484,0.599331796169281,0.37094995379447937,0.40710484981536865,0.37462300062179565,0.5760509371757507,0.5363748073577881,0.4621082544326782,0.5399889349937439,0.7328044772148132,0.36645403504371643,0.26165589690208435,0.3797570466995239,0.866878867149353,0.35819607973098755,0.12731210887432098,0.3751492500305176,0.6343106031417847,0.6364855170249939,0.4308953881263733,0.6438484787940979,0.6924548745155334,0.7453402876853943,0.39041444659233093,0.756833016872406,0.6854932904243469,0.7591612935066223,0.39755430817604065,0.7714846134185791
0.06666666666666667,0.5032256841659546,0.3071430027484894,0.523345947265625,0.30715420842170715,0.46821272373199463,0.3080609142780304,0.5995407700538635,0.3709406852722168,0.4073683023452759,0.37498950958251953,0.5768775939941406,0.5357390642166138,0.4641936123371124,0.5395463705062866,0.7338109612464905,0.3676045536994934,0.26262223720550537,0.3799363374710083,0.867265522480011,0.35805103182792664,0.1270628124475479,0.374990850687027,0.6352216601371765,0.6355279088020325,0.43089139461517334,0.6440765857696533,0.6909438371658325,0.7452786564826965,0.3893311023712158,0.7564626336097717,0.6830843091011047,0.7591496109962463,0.3967030942440033,0.770753026008606
0.1,0.5026324391365051,0.3058043122291565,0.5242568850517273,0.30717042088508606,0.4683248996734619,0.3077112138271332,0.6001386642456055,0.370754599571228,0.4075392782688141,0.3750179708003998,0.5773860216140747,0.5350623726844788,0.46531224250793457,0.5386393070220947,0.734237015247345,0.3684053421020508,0.26357656717300415,0.37995392084121704,0.8672247529029846,0.3579961359500885,0.12736661732196808,0.3748750686645508,0.6357329487800598,0.634145200252533,0.4308893382549286,0.6440714597702026,0.6905369162559509,0.7449135184288025,0.3892468512058258,0.7561675310134888,0.6823582649230957,0.7589046359062195,0.3967035710811615,0.77037513256073
0.13333333333333333,0.5026382207870483,0.30453044176101685,0.5249342918395996,0.3071642816066742,0.4688950777053833,0.3070940375328064,0.6002042293548584,0.37053820490837097,0.407514750957489,0.3746969401836395,0.5774986147880554,0.533122181892395,0.465938001871109,0.5364972949028015,0.7341841459274292,0.3691534996032715,0.26424330472946167,0.3796953558921814,0.8669864535331726,0.3579847514629364,0.12718909978866577,0.3740557134151459,0.6355936527252197,0.6330159902572632,0.4322752058506012,0.6420815587043762,0.6890676021575928,0.7446847558021545,0.3892895579338074,0.7550495862960815,0.6810619235038757,0.7582005262374878,0.39673522114753723,0.7685186862945557
0.16666666666666666,0.502631425857544,0.3041881024837494,0.5249714255332947,0.3072170913219452,0.46925222873687744,0.3068489730358124,0.6000692248344421,0.37051618099212646,0.4074575901031494,0.37461501359939575,0.5775339603424072,0.5320131778717041,0.46612095832824707,0.5360286235809326,0.73387610912323,0.3694262206554413,0.26481956243515015,0.37939679622650146,0.8666092157363892,0.35794347524642944,0.12694872915744781,0.3737871050834656,0.6358494758605957,0.6325355768203735,0.43480244278907776,0.6405828595161438,0.688356876373291,0.7441326379776001,0.39082226157188416,0.7537690997123718,0.6805487871170044,0.7575220465660095,0.3985258936882019,0.7671065926551819
0.2,0.5032842755317688,0.30399084091186523,0.5250185132026672,0.3073447346687317,0.47109729051589966,0.3067876100540161,0.6000467538833618,0.37053200602531433,0.40748071670532227,0.37457650899887085,0.5775699019432068,0.5312716364860535,0.46670347452163696,0.5353955030441284,0.7338295578956604,0.3694189488887787,0.26513466238975525,0.3788212239742279,0.8664807081222534,0.3573477864265442,0.12691763043403625,0.37260258197784424,0.6358199715614319,0.6316646933555603,0.4356260895729065,0.6397829651832581,0.687828779220581,0.7434167265892029,0.39090776443481445,0.7533288598060608,0.6804137825965881,0.7572389245033264,0.3983471691608429,0.7669442892074585
0.23333333333333334,0.5035223960876465,0.30394744873046875,0.5250552296638489,0.30744805932044983,0.4719375669956207,0.3067660331726074,0.6000100374221802,0.3705095648765564,0.40795645117759705,0.3745145797729492,0.5778179168701172,0.531243085861206,0.4676811397075653,0.5354354977607727,0.7336309552192688,0.36949217319488525,0.2653413712978363,0.3780902326107025,0.8661724328994751,0.3570971190929413,0.12731775641441345,0.3714478611946106,0.6358118653297424,0.631766676902771,0.4358392357826233,0.6399099230766296,0.687927782535553,0.7433692216873169,0.3908717632293701,0.7533453106880188,0.6806439161300659,0.7572254538536072,0.39801689982414246,0.7669989466667175
0.26666666666666666,0.5038450360298157,0.3039855360984802,0.5251169800758362,0.3074497580528259,0.47217604517936707,0.30674511194229126,0.6000106334686279,0.3704424500465393,0.40845707058906555,0.3743486702442169,0.5782507061958313,0.5311074256896973,0.4685632586479187,0.5353150963783264,0.7334864139556885,0.3694799542427063,0.26538366079330444,0.37776288390159607,0.8661224246025085,0.35692712664604187,0.1267017424106598,0.3710430860519409,0.6358699202537537,0.631862998008728,0.4361132085323334,0.6395736932754517,0.6877768039703369,0.7427883744239807,0.39099863171577454,0.7521288394927979,0.6804904937744141,0.7563598155975342,0.39801689982414246,0.7658764123916626
0.3,0.50386643409729,0.3044049143791199,0.5251398086547852,0.30746763944625854,0.4721607267856598,0.3067719042301178,0.6000218987464905,0.3701809048652649,0.40927228331565857,0.37426429986953735,0.5785064697265625,0.5311679244041443,0.4688553810119629,0.5353842973709106,0.7332115769386292,0.36948055028915405,0.2656932771205902,0.37721386551856995,0.865996241569519,0.35684409737586975,0.12724873423576355,0.3705686628818512,0.6363051533699036,0.6319445371627808,0.43471676111221313,0.639704704284668,0.6872531771659851,0.7421202063560486,0.3911064863204956,0.7513542175292969,0.679899275302887,0.7552639245986938,0.3981010913848877,0.7650546431541443
