timestamp,NOSE_x,NOSE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y
0.0,0.4979119896888733,0.31495529413223267,0.5145390629768372,0.31389304995536804,0.48159706592559814,0.3137129545211792,0.5520796179771423,0.3563731014728546,0.44442957639694214,0.35595422983169556,0.536841869354248,0.5145434737205505,0.4728260040283203,0.5144985914230347,0.5775469541549683,0.2831096053123474,0.39640024304389954,0.291831374168396,0.5639781355857849,0.20691442489624023,0.3978872299194336,0.2137901782989502,0.5490998029708862,0.6239750385284424,0.47694188356399536,0.6260891556739807,0.533027708530426,0.7618668079376221,0.49752309918403625,0.7629254460334778
0.03333333333333333,0.49815255403518677,0.31493237614631653,0.5182362198829651,0.3138927221298218,0.4784289300441742,0.31359726190567017,0.5571647882461548,0.3568947911262512,0.43798112869262695,0.35722869634628296,0.5449894666671753,0.5173718333244324,0.4717147648334503,0.5169954895973206,0.5801973342895508,0.2836505174636841,0.39499667286872864,0.29419830441474915,0.569135308265686,0.2073543816804886,0.39544054865837097,0.21426956355571747,0.5544764995574951,0.6232403516769409,0.4765940308570862,0.6251399517059326,0.5378589034080505,0.7609797716140747,0.49752846360206604,0.7631837725639343
0.06666666666666667,0.4984864294528961,0.3149288594722748,0.5213494300842285,0.31394481658935547,0.4767132103443146,0.3136078119277954,0.5613935589790344,0.35717785358428955,0.43444374203681946,0.35798758268356323,0.5485420823097229,0.5180101990699768,0.4694424271583557,0.5174187421798706,0.5822920799255371,0.2840576171875,0.3938952684402466,0.29556095600128174,0.5719519257545471,0.20766398310661316,0.3941901624202728,0.21450600028038025,0.5593335628509521,0.6232346892356873,0.4744017422199249,0.6246455311775208,0.53907710313797,0.7608909606933594,0.4942781925201416,0.7634498476982117
0.1,0.4994516372680664,0.31492817401885986,0.5233231782913208,0.31411996483802795,0.47629514336586,0.3136626183986664,0.563607931137085,0.35758641362190247,0.43279173970222473,0.35845014452934265,0.5503621697425842,0.5182761549949646,0.46808603405952454,0.5178158283233643,0.5837566256523132,0.2846173942089081,0.3936323821544647,0.2960662543773651,0.5733767151832581,0.20805643498897552,0.39359843730926514,0.2147245705127716,0.5625936985015869,0.6232185363769531,0.47231578826904297,0.6245716214179993,0.5397943258285522,0.7608898878097534,0.49234697222709656,0.7640982270240784
0.13333333333333333,0.5003031492233276,0.3149421811103821,0.524734616279602,0.3143254816532135,0.4763617515563965,0.3137374520301819,0.565310001373291,0.35797396302223206,0.43296462297439575,0.35877740383148193,0.5513594746589661,0.5183567404747009,0.4676755368709564,0.5180785059928894,0.5847540497779846,0.28512436151504517,0.3934312164783478,0.2962649464607239,0.5752849578857422,0.2086353451013565,0.39363768696784973,0.21472378075122833,0.5635190606117249,0.6232147216796875,0.47159770131111145,0.6245768666267395,0.5397507548332214,0.7609039545059204,0.4901658296585083,0.765033483505249
0.16666666666666666,0.500701904296875,0.314876526594162,0.5259037613868713,0.31430312991142273,0.47595688700675964,0.31369447708129883,0.5678368806838989,0.358055979013443,0.43212443590164185,0.35886064171791077,0.5522480010986328,0.5186069011688232,0.4666626453399658,0.5182905793190002,0.5866464972496033,0.28540194034576416,0.3931061625480652,0.29655808210372925,0.5768030285835266,0.20897671580314636,0.393659383058548,0.2147471308708191,0.5637218356132507,0.6232238411903381,0.4702874720096588,0.6245816349983215,0.5397729277610779,0.7609110474586487,0.48833736777305603,0.7654806971549988
0.2,0.5011070966720581,0.3148581385612488,0.5265827775001526,0.314353346824646,0.4759836792945862,0.31369873881340027,0.5684680938720703,0.35823866724967957,0.43234723806381226,0.3591260015964508,0.5528551340103149,0.518683910369873,0.46659955382347107,0.5183648467063904,0.5873435139656067,0.28559786081314087,0.39278194308280945,0.2967417538166046,0.5770378112792969,0.20919451117515564,0.3936821520328522,0.21479560434818268,0.5636360049247742,0.6232425570487976,0.4697220027446747,0.6245728135108948,0.5397061109542847,0.7609520554542542,0.4872126877307892,0.7661833167076111
0.23333333333333334,0.5014064908027649,0.31481245160102844,0.5267771482467651,0.3145182430744171,0.47618576884269714,0.3137597143650055,0.5684282183647156,0.3584743142127991,0.4325523376464844,0.3595220744609833,0.5528351664543152,0.5187638998031616,0.4664265811443329,0.5184669494628906,0.5874825716018677,0.28567132353782654,0.39258137345314026,0.29689934849739075,0.5778513550758362,0.2095690369606018,0.39346298575401306,0.21493348479270935,0.5638625621795654,0.6232731938362122,0.46914130449295044,0.6247179508209229,0.5396913886070251,0.7609539031982422,0.48641419410705566,0.7664487361907959
0.26666666666666666,0.5017727613449097,0.3148016333580017,0.5270065665245056,0.31453245878219604,0.476237952709198,0.313791424036026,0.5686155557632446,0.3585023880004883,0.43271005153656006,0.35964885354042053,0.5529922246932983,0.5187863111495972,0.4663984775543213,0.5185417532920837,0.5881863832473755,0.2856893241405487,0.39255887269973755,0.2970142364501953,0.5785142183303833,0.20966209471225739,0.39347803592681885,0.21499104797840118,0.5641276240348816,0.6232969164848328,0.4691601097583771,0.6247208714485168,0.5397207736968994,0.760956883430481,0.4860788881778717,0.7667849659919739
0.3,0.502193033695221,0.31480592489242554,0.527336061000824,0.3145667612552643,0.4763181209564209,0.31383007764816284,0.5689186453819275,0.3585541546344757,0.43283724784851074,0.35984084010124207,0.5530766844749451,0.5192677974700928,0.4664027690887451,0.5192170143127441,0.5885851979255676,0.28582510352134705,0.39247989654541016,0.2970605790615082,0.5793854594230652,0.20969484746456146,0.39349108934402466,0.21504291892051697,0.5640537738800049,0.6233571171760559,0.46921592950820923,0.6248570680618286,0.5396954417228699,0.7609487175941467,0.48620617389678955,0.766956090927124
0.3333333333333333,0.5029081702232361,0.3151278495788574,0.5282410979270935,0.31457215547561646,0.4763435125350952,0.3138481080532074,0.5695315003395081,0.35854530334472656,0.4329301714897156,0.3598349988460541,0.5533475279808044,0.5196887254714966,0.4663907289505005,0.5198361873626709,0.5893796682357788,0.28585824370384216,0.3923083543777466,0.2970964014530182,0.5797953009605408,0.20967179536819458,0.3935021460056305,0.2150661051273346,0.5639876127243042,0.6233611702919006,0.46965715289115906,0.6248175501823425,0.539700448513031,0.7600751519203186,0.4864805340766907,0.7668648362159729
0.36666666666666664,0.5035837292671204,0.31543174386024475,0.5289660096168518,0.31457123160362244,0.4768586754798889,0.31388071179389954,0.5703076720237732,0.35854673385620117,0.4336751699447632,0.3598468005657196,0.5534597039222717,0.520007312297821,0.46648624539375305,0.520175039768219,0.5900601148605347,0.2858315110206604,0.39230668544769287,0.2977104187011719,0.5798315405845642,0.20950785279273987,0.393503874540329,0.21595260500907898,0.5639327168464661,0.6234136819839478,0.46969249844551086,0.6250198483467102,0.5396474003791809,0.7595804333686829,0.48655083775520325,0.7669680714607239
0.4,0.5040310621261597,0.3157396912574768,0.5293194055557251,0.3145599961280823,0.4774012267589569,0.31389421224594116,0.5705575942993164,0.3585223853588104,0.43430736660957336,0.3598284125328064,0.5534830689430237,0.5199454426765442,0.4664963185787201,0.5201306939125061,0.5902734994888306,0.2856687903404236,0.39215388894081116,0.29786598682403564,0.5801673531532288,0.20901595056056976,0.39284268021583557,0.21641109883785248,0.5638803839683533,0.623151421546936,0.47031182050704956,0.6250436902046204,0.539631187915802,0.7594020962715149,0.48657798767089844,0.7671307325363159
0.43333333333333335,0.5041319131851196,0.31609252095222473,0.5294214487075806,0.31456077098846436,0.47820067405700684,0.3138478100299835,0.5704739689826965,0.3584236204624176,0.43584513664245605,0.35968929529190063,0.553429126739502,0.5196110606193542,0.4668997526168823,0.5199070572853088,0.5908495783805847,0.2853395640850067,0.392015665769577,0.29785940051078796,0.5806976556777954,0.20831161737442017,0.3923473656177521,0.2164100855588913,0.5638390183448792,0.6227495074272156,0.47074514627456665,0.6251961588859558,0.5391860604286194,0.7588870525360107,0.4866498112678528,0.7671868801116943
0.4666666666666667,0.504500150680542,0.3160969614982605,0.5293992161750793,0.314545601606369,0.4805496335029602,0.31375694274902344,0.5701560974121094,0.35840359330177307,0.4376884996891022,0.359556645154953,0.553341805934906,0.5194252133369446,0.46795186400413513,0.5197329521179199,0.5910624861717224,0.2849041819572449,0.39201220870018005,0.297847181558609,0.5814083814620972,0.20772023499011993,0.39152711629867554,0.21640469133853912,0.5637993812561035,0.6226573586463928,0.4726281762123108,0.6253270506858826,0.5384504795074463,0.7588476538658142,0.4867134988307953,0.7671846151351929
0.5,0.5048495531082153,0.31587785482406616,0.5293480753898621,0.3143460154533386,0.4839905798435211,0.3134286105632782,0.5699692964553833,0.35836073756217957,0.4389054477214813,0.35953202843666077,0.5532757639884949,0.5189510583877563,0.4692510962486267,0.5191594362258911,0.5918216109275818,0.2844995856285095,0.3918239176273346,0.29772335290908813,0.5833356976509094,0.20645765960216522,0.3901521861553192,0.21639280021190643,0.5635751485824585,0.6226129531860352,0.47385916113853455,0.6254130005836487,0.5384095311164856,0.7587475180625916,0.48751452565193176,0.7669993042945862
