timestamp,NOSE_x,NOSE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y
0.0,0.496442586183548,0.23215016722679138,0.5063325762748718,0.23818516731262207,0.48435741662979126,0.2381758987903595,0.5326427221298218,0.314227432012558,0.4646797776222229,0.3282660245895386,0.5299542546272278,0.5025873184204102,0.49082428216934204,0.5127851366996765,0.5440996289253235,0.40543806552886963,0.456603467464447,0.42203232645988464,0.5399699211120605,0.49020931124687195,0.4570119380950928,0.5136569142341614,0.543321430683136,0.6281502842903137,0.4942208528518677,0.6439584493637085,0.5449777245521545,0.7505120038986206,0.504819929599762,0.7732732892036438,0.5399120450019836,0.766187310218811,0.5080561637878418,0.7832178473472595
0.03333333333333333,0.49544069170951843,0.2317487746477127,0.5058712959289551,0.23819135129451752,0.48275133967399597,0.2381879836320877,0.5323187708854675,0.31533941626548767,0.4636196494102478,0.3282631039619446,0.5286954641342163,0.5023638010025024,0.49034106731414795,0.5095977187156677,0.5447081327438354,0.4051331877708435,0.45401355624198914,0.42114463448524475,0.5431749820709229,0.4901723861694336,0.45518285036087036,0.5127559304237366,0.5433276891708374,0.6230983138084412,0.49428704380989075,0.6434508562088013,0.544800341129303,0.7437001466751099,0.5041854977607727,0.7701146006584167,0.5400062799453735,0.7562896609306335,0.5081264972686768,0.7805601954460144
0.06666666666666667,0.4935987889766693,0.23231104016304016,0.5041474103927612,0.2388889491558075,0.4806266725063324,0.23942773044109344,0.5310937166213989,0.3166302740573883,0.4619845747947693,0.33020010590553284,0.5281383395195007,0.5023966431617737,0.48991885781288147,0.509314775466919,0.5446916818618774,0.4053736925125122,0.45280054211616516,0.42415279150009155,0.5467054843902588,0.49017173051834106,0.45351043343544006,0.5144095420837402,0.5434300303459167,0.6210717558860779,0.49415868520736694,0.6434058547019958,0.5433210134506226,0.7287989854812622,0.5033383965492249,0.7666113376617432,0.539308488368988,0.739763081073761,0.5080041885375977,0.7756873965263367
0.1,0.4921596944332123,0.23277875781059265,0.5025222301483154,0.2397296279668808,0.4789278507232666,0.24149645864963531,0.5303930640220642,0.3166865408420563,0.46128493547439575,0.3316953480243683,0.5278188586235046,0.5014299750328064,0.48963382840156555,0.5084006190299988,0.5447002649307251,0.4053507149219513,0.4516254961490631,0.4244227111339569,0.553150475025177,0.4900919198989868,0.4529266357421875,0.5152367949485779,0.5424763560295105,0.6120177507400513,0.4941839575767517,0.6423084735870361,0.5402576923370361,0.7106078863143921,0.5031837224960327,0.7656977772712708,0.5376079082489014,0.7226110696792603,0.5080036520957947,0.7742732167243958
0.13333333333333333,0.4908800423145294,0.23296397924423218,0.5012667775154114,0.240605890750885,0.4779523015022278,0.2425656020641327,0.5295892357826233,0.31666216254234314,0.46045807003974915,0.3327130973339081,0.5266992449760437,0.5010235905647278,0.48849040269851685,0.5085170269012451,0.5448849201202393,0.4053969085216522,0.4513198435306549,0.429191529750824,0.5584869980812073,0.4889495074748993,0.4551142752170563,0.5173547267913818,0.5398181676864624,0.6096680164337158,0.4929284453392029,0.6428449153900146,0.537031888961792,0.6909898519515991,0.5022163987159729,0.7666062116622925,0.5339511632919312,0.7036726474761963,0.5072451829910278,0.7769654989242554
0.16666666666666666,0.4904141426086426,0.23338106274604797,0.5007508397102356,0.2413528710603714,0.4776422679424286,0.2437407374382019,0.5284771919250488,0.3165413439273834,0.46027877926826477,0.3327925503253937,0.5254941582679749,0.49657925963401794,0.4874664545059204,0.5067929625511169,0.5451735258102417,0.4053243398666382,0.45143306255340576,0.4289383888244629,0.5621742606163025,0.48742541670799255,0.46385154128074646,0.5121057629585266,0.5364935994148254,0.6093348264694214,0.4928837716579437,0.6415910720825195,0.5341717004776001,0.6782557368278503,0.5019692778587341,0.7671763300895691,0.5308571457862854,0.6916853785514832,0.5066688656806946,0.778508186340332
0.2,0.48973342776298523,0.23449841141700745,0.5003116130828857,0.242229625582695,0.47740042209625244,0.24468237161636353,0.5280223488807678,0.316512793302536,0.4601273238658905,0.3327379822731018,0.5253305435180664,0.492641806602478,0.4872003197669983,0.5056658387184143,0.5454667806625366,0.40522730350494385,0.4515558183193207,0.4269832968711853,0.5643517374992371,0.4821450114250183,0.4681728780269623,0.49088478088378906,0.5312548875808716,0.5857584476470947,0.49257341027259827,0.6390955448150635,0.531299889087677,0.6560341119766235,0.501492440700531,0.7693273425102234,0.5292431712150574,0.67899489402771,0.5060426592826843,0.7849273085594177
0.23333333333333334,0.48953792452812195,0.2344999611377716,0.5001767873764038,0.2424420714378357,0.4773162603378296,0.24477916955947876,0.5276898145675659,0.31626230478286743,0.4599301815032959,0.3326854407787323,0.5248361229896545,0.48453158140182495,0.4867926239967346,0.4961971342563629,0.5457113981246948,0.4049017131328583,0.451958566904068,0.4246302545070648,0.566325843334198,0.4770389199256897,0.46638545393943787,0.4885064959526062,0.5331089496612549,0.5782031416893005,0.4925512969493866,0.63575279712677,0.5287764072418213,0.6509352922439575,0.5014949440956116,0.7698794603347778,0.5281668305397034,0.6701309680938721,0.505920946598053,0.7879125475883484
0.26666666666666666,0.4892677366733551,0.2345827966928482,0.4996911287307739,0.24242891371250153,0.47728431224823,0.24472936987876892,0.5272732377052307,0.3159695863723755,0.4599902629852295,0.3318902850151062,0.524785041809082,0.4805741310119629,0.4868249297142029,0.49197688698768616,0.5461494326591492,0.4027790427207947,0.455281525850296,0.4140896499156952,0.5674446225166321,0.4719250798225403,0.4921070635318756,0.4390906095504761,0.5303624272346497,0.549739420413971,0.49193480610847473,0.6317310929298401,0.5274208188056946,0.6330278515815735,0.5012221932411194,0.7705984115600586,0.527202308177948,0.654508650302887,0.5058174133300781,0.7890312671661377
0.3,0.4892081320285797,0.23516744375228882,0.49967679381370544,0.2425278127193451,0.47736892104148865,0.24481548368930817,0.5269794464111328,0.315365195274353,0.4604237377643585,0.33026596903800964,0.5236372351646423,0.4759025573730469,0.4864702820777893,0.4891210198402405,0.5461928844451904,0.3978416621685028,0.4573708176612854,0.4069363474845886,0.569487452507019,0.46468618512153625,0.5121983885765076,0.39454540610313416,0.5270940065383911,0.5598070025444031,0.4919520616531372,0.6272980570793152,0.5276095867156982,0.6454645991325378,0.5012370944023132,0.7706964612007141,0.527062177658081,0.6631842255592346,0.505836546421051,0.7886925935745239
0.3333333333333333,0.4893339276313782,0.23521851003170013,0.49974769353866577,0.2424226552248001,0.4774450957775116,0.2445540428161621,0.5269851088523865,0.3147304952144623,0.4613727629184723,0.3240273892879486,0.5237688422203064,0.4766365587711334,0.4865242540836334,0.4896567463874817,0.5468060970306396,0.3936288058757782,0.4594666659832001,0.39882561564445496,0.5711016654968262,0.4583979845046997,0.5127871036529541,0.36246195435523987,0.5284793376922607,0.5653074979782104,0.4915354549884796,0.6276938915252686,0.5281346440315247,0.6579006314277649,0.5008886456489563,0.7710150480270386,0.5277612805366516,0.6704222559928894,0.5058558583259583,0.7884688973426819
0.36666666666666664,0.4894070625305176,0.23529978096485138,0.49981072545051575,0.24225164949893951,0.4775921702384949,0.2439732402563095,0.5270220637321472,0.3143453299999237,0.4614565372467041,0.32081592082977295,0.5234838724136353,0.4783687889575958,0.4862605035305023,0.49035993218421936,0.5474336743354797,0.39283591508865356,0.46062377095222473,0.394215852022171,0.5724143385887146,0.4557192921638489,0.5127319693565369,0.34510236978530884,0.5293401479721069,0.571010172367096,0.4906447231769562,0.628593385219574,0.5288922190666199,0.6628968715667725,0.5009056329727173,0.7721115350723267,0.528048038482666,0.677603006362915,0.505920946598053,0.7882465720176697
0.4,0.4903112053871155,0.2358405888080597,0.5002698302268982,0.24223655462265015,0.47841396927833557,0.24360345304012299,0.5270508527755737,0.31414175033569336,0.4621383845806122,0.31755706667900085,0.5235843062400818,0.47957155108451843,0.48629996180534363,0.4904003143310547,0.5482413172721863,0.3908225893974304,0.46284982562065125,0.3860352337360382,0.5732032060623169,0.45386838912963867,0.5148574113845825,0.3398512899875641,0.529845654964447,0.578521728515625,0.4901217222213745,0.6276882886886597,0.5293506979942322,0.690406858921051,0.5005380511283875,0.7698549032211304,0.527897298336029,0.7065383791923523,0.5055879950523376,0.7828608155250549
0.43333333333333335,0.4912390112876892,0.23628725111484528,0.5010256171226501,0.2423117756843567,0.47931209206581116,0.24344655871391296,0.5275044441223145,0.31414324045181274,0.46376150846481323,0.3172356188297272,0.5244281888008118,0.4801534414291382,0.48680010437965393,0.4911550283432007,0.5495532155036926,0.3887099325656891,0.46571990847587585,0.3804638981819153,0.5740446448326111,0.4509100317955017,0.5169227123260498,0.3366183936595917,0.5313599705696106,0.595579206943512,0.49019119143486023,0.6277717351913452,0.5295438170433044,0.7110950946807861,0.5005489587783813,0.767011821269989,0.528113842010498,0.7262690663337708,0.5056043863296509,0.7776196002960205
0.4666666666666667,0.49278032779693604,0.2363707572221756,0.5021471381187439,0.24230316281318665,0.4804217517375946,0.24342256784439087,0.5289480686187744,0.31410032510757446,0.46609899401664734,0.3171972632408142,0.5258473753929138,0.48079782724380493,0.48794323205947876,0.4909088909626007,0.5501046180725098,0.3887312114238739,0.46858716011047363,0.38121891021728516,0.5742100477218628,0.45111697912216187,0.5212741494178772,0.3383021652698517,0.5340318083763123,0.6070096492767334,0.4902880787849426,0.6278527975082397,0.5307605266571045,0.7342790365219116,0.5013501048088074,0.7667829990386963,0.5286491513252258,0.7492515444755554,0.5061887502670288,0.7772004008293152
0.5,0.4942074418067932,0.23709575831890106,0.5035363435745239,0.24243944883346558,0.48152706027030945,0.24345704913139343,0.5307377576828003,0.31527090072631836,0.4681280553340912,0.317352294921875,0.5270083546638489,0.4838222861289978,0.48853224515914917,0.49183663725852966,0.5505894422531128,0.3894502818584442,0.46929964423179626,0.3832035958766937,0.5729808211326599,0.45232757925987244,0.5213837623596191,0.3454756736755371,0.5343621969223022,0.6220311522483826,0.4905441999435425,0.6334977746009827,0.5336257219314575,0.7532414793968201,0.5020145773887634,0.7687293887138367,0.5311888456344604,0.7696865200996399,0.5067709684371948,0.7804540991783142
0.5333333333333333,0.49563542008399963,0.23849183320999146,0.5049523115158081,0.2426927238702774,0.48261407017707825,0.2437995970249176,0.5323886275291443,0.31750133633613586,0.46925485134124756,0.31779828667640686,0.5281543135643005,0.4920634329319,0.4889879822731018,0.49876299500465393,0.5508658289909363,0.3932092785835266,0.47093433141708374,0.38422903418540955,0.5728033185005188,0.4547456204891205,0.5215105414390564,0.35919734835624695,0.5343844890594482,0.6316105723381042,0.49210724234580994,0.6385148763656616,0.5352583527565002,0.7673659920692444,0.5033201575279236,0.7702349424362183,0.533456027507782,0.7822478413581848,0.5078044533729553,0.7830355167388916
0.5666666666666667,0.49742060899734497,0.23928330838680267,0.5066918134689331,0.24343591928482056,0.4843800961971283,0.24477466940879822,0.5338444113731384,0.3189556896686554,0.4712161123752594,0.31905844807624817,0.5285688042640686,0.4957749545574188,0.48982682824134827,0.5014281868934631,0.5518221855163574,0.39734312891960144,0.47255855798721313,0.39869898557662964,0.5725170373916626,0.4627995193004608,0.5231398940086365,0.3788539469242096,0.5348392128944397,0.6355203986167908,0.4932973086833954,0.6419022083282471,0.5358350872993469,0.7695971727371216,0.5035692453384399,0.7719241380691528,0.5340775847434998,0.7851763367652893,0.5079320669174194,0.7855087518692017
