timestamp,NOSE_x,NOSE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y
0.0,0.502573549747467,0.316813200712204,0.5100647807121277,0.31643015146255493,0.49255436658859253,0.3176315426826477,0.5272184014320374,0.37852299213409424,0.4751690924167633,0.38020598888397217,0.5150864124298096,0.5214596390724182,0.4868779182434082,0.519953727722168,0.5387408137321472,0.4406862258911133,0.45102542638778687,0.43539363145828247,0.5393447875976562,0.42177850008010864,0.46836474537849426,0.47898638248443604,0.5095710754394531,0.6291244626045227,0.4893992841243744,0.6256846785545349,0.508528470993042,0.7441004514694214,0.4876050055027008,0.7467406392097473
0.03333333333333333,0.5025608539581299,0.3166598379611969,0.509956419467926,0.31623274087905884,0.49235865473747253,0.31709998846054077,0.5271958112716675,0.37852510809898376,0.4750939607620239,0.38026729226112366,0.5150386691093445,0.521229088306427,0.48682281374931335,0.5196073651313782,0.5384160280227661,0.4466080665588379,0.4510091543197632,0.43558448553085327,0.5407249331474304,0.42177480459213257,0.46762409806251526,0.478716105222702,0.5068554282188416,0.6328991055488586,0.494395911693573,0.6287513375282288,0.491908997297287,0.7449051141738892,0.5045921206474304,0.7546980381011963
0.06666666666666667,0.5025625228881836,0.31655317544937134,0.5098951458930969,0.31608426570892334,0.492292582988739,0.31676891446113586,0.5271648168563843,0.37848812341690063,0.47506535053253174,0.38027286529541016,0.5150400996208191,0.5209745764732361,0.4868464469909668,0.5194653868675232,0.5383614897727966,0.44788792729377747,0.45096611976623535,0.435653954744339,0.5412352085113525,0.4217427968978882,0.4671682119369507,0.47844281792640686,0.5057405829429626,0.6345349550247192,0.4980672597885132,0.6305568218231201,0.4859784245491028,0.7455205321311951,0.5107362866401672,0.7530515789985657
0.1,0.502552330493927,0.31652867794036865,0.509844183921814,0.3159938454627991,0.49220243096351624,0.3164563775062561,0.5271466374397278,0.37842318415641785,0.4749882221221924,0.3802659809589386,0.5150399804115295,0.5208626389503479,0.48682454228401184,0.519325315952301,0.5383511185646057,0.4480663239955902,0.45095181465148926,0.4356851875782013,0.5417648553848267,0.42128264904022217,0.4667704701423645,0.47826290130615234,0.5059155225753784,0.6351264119148254,0.497077077627182,0.6317561864852905,0.488408625125885,0.7456302046775818,0.5060660243034363,0.7508149743080139
0.13333333333333333,0.5025076270103455,0.3165280520915985,0.5097754597663879,0.31590646505355835,0.4920966923236847,0.31631553173065186,0.5271459221839905,0.3783520460128784,0.4749269485473633,0.3802580237388611,0.5150492787361145,0.5208622217178345,0.4868186414241791,0.5193238854408264,0.5383392572402954,0.4479944109916687,0.45094066858291626,0.43568408489227295,0.5420616865158081,0.42121854424476624,0.46655526757240295,0.4781966805458069,0.5061163902282715,0.6357919573783875,0.49653467535972595,0.6335010528564453,0.4914516508579254,0.7459371089935303,0.5038317441940308,0.7499725818634033
0.16666666666666666,0.5024876594543457,0.3165211081504822,0.5097357630729675,0.3158389925956726,0.4920537769794464,0.31617918610572815,0.5271478295326233,0.3782917857170105,0.4748835563659668,0.38025370240211487,0.5151013731956482,0.5207458734512329,0.4868771433830261,0.5192257165908813,0.5383386611938477,0.4478873610496521,0.45093995332717896,0.435686320066452,0.542335033416748,0.4211062490940094,0.4665815234184265,0.4782331585884094,0.5062475204467773,0.6356582045555115,0.497053861618042,0.6331638693809509,0.49199700355529785,0.745962381362915,0.5037806630134583,0.7489367723464966
0.2,0.502453625202179,0.31653261184692383,0.5096928477287292,0.31582656502723694,0.49200570583343506,0.31611597537994385,0.5271601676940918,0.37825772166252136,0.4748551845550537,0.3802531361579895,0.5151208639144897,0.5205641984939575,0.48689761757850647,0.5190528035163879,0.5383353233337402,0.44799888134002686,0.4509428143501282,0.43584614992141724,0.5425176024436951,0.4208087623119354,0.4665924310684204,0.4782865345478058,0.5062785744667053,0.6354674100875854,0.4980733394622803,0.6329020261764526,0.4890556037425995,0.7459350228309631,0.5087226629257202,0.7526618242263794
0.23333333333333334,0.5024189352989197,0.3165547251701355,0.5096384882926941,0.31579312682151794,0.4919542968273163,0.31609341502189636,0.5271767377853394,0.3781225383281708,0.47484520077705383,0.38025620579719543,0.5152008533477783,0.5203749537467957,0.48709598183631897,0.5190255045890808,0.5383340716362,0.44799259305000305,0.45096760988235474,0.4361535310745239,0.5426989197731018,0.4207943379878998,0.4667382836341858,0.47856125235557556,0.5060170292854309,0.6353302001953125,0.500236988067627,0.6327009201049805,0.4858337938785553,0.7458515763282776,0.5100708603858948,0.7554578185081482
0.26666666666666666,0.5023817420005798,0.3165659010410309,0.5095821022987366,0.3157482147216797,0.49191945791244507,0.31604793667793274,0.5271968245506287,0.3779747784137726,0.4748435616493225,0.3803298771381378,0.5153658390045166,0.5202705264091492,0.4874289929866791,0.5189713835716248,0.5383749008178711,0.44789016246795654,0.45099136233329773,0.43658214807510376,0.5429556965827942,0.4206744432449341,0.4669218361377716,0.47879260778427124,0.5060845613479614,0.6353076696395874,0.500777542591095,0.6304444074630737,0.48521319031715393,0.7457438111305237,0.508621871471405,0.7555669546127319
0.3,0.5023695826530457,0.31662335991859436,0.5095510482788086,0.3157435953617096,0.491877943277359,0.3160448372364044,0.527218759059906,0.3779640793800354,0.4747903645038605,0.38053640723228455,0.5154857039451599,0.5202701687812805,0.48769888281822205,0.5190176367759705,0.5384498834609985,0.44805413484573364,0.4509914517402649,0.4373655319213867,0.5430768728256226,0.42120447754859924,0.46753135323524475,0.48025691509246826,0.5061245560646057,0.6352701187133789,0.5026642084121704,0.6299094557762146,0.48439863324165344,0.7454684972763062,0.5113455057144165,0.7515783905982971
